timestamp,container,cpu_pct,mem_usage,mem_pct,net_io,block_io
13:53:10,qa-kafka-1,3.91,487MiB on 15.26GiB,3.12,6.89MB on 3.38MB,0B on 7.17MB
13:53:35,qa-k6-run-d5a2b2c38f8d,8.39,128.7MiB on 15.26GiB,0.82,18.2MB on 12.5MB,0B on 0B
13:53:35,qa-gateway-1,10.11,236.3MiB on 768MiB,30.77,30.2MB on 36.9MB,0B on 344kB
13:53:35,qa-orderapi-2,14.19,361.1MiB on 1GiB,35.27,18.5MB on 16.9MB,0B on 254kB
13:53:35,qa-orderapi-4,12.85,358MiB on 1GiB,34.96,18.9MB on 17.4MB,0B on 242kB
13:53:35,qa-orderapi-3,15.45,353.8MiB on 1GiB,34.55,17.7MB on 16.1MB,0B on 254kB
13:53:35,qa-orderapi-1,14.72,382.1MiB on 1GiB,37.31,18MB on 16.3MB,0B on 246kB
13:53:35,qa-userapi-1,198.03,502.7MiB on 1GiB,49.09,13.5MB on 9.52MB,0B on 250kB
13:53:35,qa-redis-1,2.11,7.102MiB on 15.26GiB,0.05,13.5MB on 8.72MB,0B on 2.23MB
13:53:35,qa-mysql-order-1,20.42,472.6MiB on 15.26GiB,3.02,32.7MB on 47MB,221kB on 486MB
13:53:35,qa-mysql-user-1,4.60,404.3MiB on 15.26GiB,2.59,4.3MB on 8.47MB,131kB on 298MB
13:53:35,qa-eureka-1,1.78,211.9MiB on 512MiB,41.38,91.9kB on 490kB,0B on 274kB
13:53:35,qa-kafka-1,5.83,501.5MiB on 15.26GiB,3.21,7.86MB on 3.73MB,0B on 8.15MB
13:53:59,qa-k6-run-d5a2b2c38f8d,8.73,130.5MiB on 15.26GiB,0.83,20.9MB on 14.1MB,0B on 0B
13:53:59,qa-gateway-1,9.76,236.3MiB on 768MiB,30.77,34.2MB on 41.8MB,0B on 369kB
13:53:59,qa-orderapi-2,26.91,361.9MiB on 1GiB,35.34,21.5MB on 19.5MB,0B on 279kB
13:53:59,qa-orderapi-4,26.06,363.3MiB on 1GiB,35.48,21.8MB on 19.8MB,0B on 266kB
13:53:59,qa-orderapi-3,15.18,352MiB on 1GiB,34.38,20.6MB on 18.5MB,0B on 279kB
13:53:59,qa-orderapi-1,29.58,382.8MiB on 1GiB,37.38,20.9MB on 18.7MB,0B on 270kB
13:53:59,qa-userapi-1,203.57,506MiB on 1GiB,49.41,15.1MB on 10.7MB,0B on 274kB
13:53:59,qa-redis-1,2.06,7.383MiB on 15.26GiB,0.05,15.8MB on 10.4MB,0B on 2.23MB
13:53:59,qa-mysql-order-1,19.53,473MiB on 15.26GiB,3.03,37.5MB on 54.7MB,221kB on 513MB
13:53:59,qa-mysql-user-1,4.29,404.6MiB on 15.26GiB,2.59,4.79MB on 9.49MB,131kB on 298MB
13:53:59,qa-eureka-1,4.01,212.5MiB on 512MiB,41.50,100kB on 532kB,0B on 299kB
13:53:59,qa-kafka-1,3.89,501.6MiB on 15.26GiB,3.21,8.83MB on 4.09MB,0B on 9.15MB
13:54:23,qa-k6-run-d5a2b2c38f8d,8.37,130.9MiB on 15.26GiB,0.84,23.3MB on 15.5MB,0B on 0B
13:54:23,qa-gateway-1,10.85,236.9MiB on 768MiB,30.85,38.4MB on 46.9MB,0B on 381kB
13:54:23,qa-orderapi-2,16.71,362.3MiB on 1GiB,35.38,24.4MB on 22.1MB,0B on 291kB
13:54:23,qa-orderapi-4,15.70,363.7MiB on 1GiB,35.51,24.8MB on 22.3MB,0B on 279kB
13:54:23,qa-orderapi-3,25.04,364MiB on 1GiB,35.55,23.5MB on 20.9MB,0B on 291kB
13:54:23,qa-orderapi-1,17.91,383MiB on 1GiB,37.41,23.8MB on 21.1MB,0B on 283kB
13:54:23,qa-userapi-1,195.91,509.1MiB on 1GiB,49.72,16.6MB on 11.7MB,0B on 287kB
13:54:23,qa-redis-1,4.43,7.781MiB on 15.26GiB,0.05,18.2MB on 12.2MB,0B on 4.34MB
13:54:23,qa-mysql-order-1,25.19,473.6MiB on 15.26GiB,3.03,42.2MB on 62.4MB,221kB on 535MB
13:54:23,qa-mysql-user-1,6.63,404.3MiB on 15.26GiB,2.59,5.25MB on 10.4MB,131kB on 299MB
13:54:23,qa-eureka-1,0.76,213MiB on 512MiB,41.59,108kB on 573kB,0B on 311kB
13:54:23,qa-kafka-1,7.01,501.9MiB on 15.26GiB,3.21,9.83MB on 4.45MB,0B on 9.79MB
13:54:45,qa-k6-run-d5a2b2c38f8d,8.23,131.7MiB on 15.26GiB,0.84,26.1MB on 17.1MB,0B on 0B
13:54:45,qa-gateway-1,10.59,233.3MiB on 768MiB,30.38,42.6MB on 51.9MB,0B on 406kB
13:54:45,qa-orderapi-2,12.45,362.5MiB on 1GiB,35.40,27.5MB on 24.8MB,0B on 315kB
13:54:45,qa-orderapi-4,13.74,363.8MiB on 1GiB,35.52,27.8MB on 24.9MB,0B on 303kB
13:54:45,qa-orderapi-3,16.47,364.1MiB on 1GiB,35.56,26.5MB on 23.5MB,0B on 315kB
13:54:45,qa-orderapi-1,16.64,383.3MiB on 1GiB,37.43,27MB on 23.8MB,0B on 307kB
13:54:45,qa-userapi-1,210.79,509.2MiB on 1GiB,49.73,18.1MB on 12.8MB,0B on 311kB
13:54:45,qa-redis-1,2.16,8.234MiB on 15.26GiB,0.05,20.8MB on 14.2MB,0B on 4.34MB
13:54:45,qa-mysql-order-1,20.80,474.4MiB on 15.26GiB,3.04,47.1MB on 70.6MB,221kB on 559MB
13:54:45,qa-mysql-user-1,4.06,404.3MiB on 15.26GiB,2.59,5.73MB on 11.4MB,131kB on 299MB
13:54:45,qa-eureka-1,7.13,213.1MiB on 512MiB,41.63,116kB on 615kB,0B on 336kB
13:54:45,qa-kafka-1,8.99,542.2MiB on 15.26GiB,3.47,10.8MB on 4.8MB,0B on 10.8MB
