timestamp,container,cpu_pct,mem_usage,mem_pct,net_io,block_io
13:35:21,qa-kafka-1,2.93,425.6MiB on 15.26GiB,2.72,2.09MB on 1.15MB,0B on 4.21MB
13:35:41,qa-k6-run-a4b9ffb295df,8.31,126.5MiB on 15.26GiB,0.81,13.7MB on 9.64MB,0B on 0B
13:35:41,qa-gateway-1,10.31,236.6MiB on 768MiB,30.81,22.9MB on 27.8MB,0B on 315kB
13:35:41,qa-userapi-1,196.69,490MiB on 1GiB,47.85,10.4MB on 7.63MB,0B on 205kB
13:35:41,qa-orderapi-1,39.97,371.5MiB on 1GiB,36.28,48MB on 40.8MB,0B on 205kB
13:35:41,qa-eureka-1,2.42,218.2MiB on 512MiB,42.62,58.8kB on 361kB,0B on 229kB
13:35:41,qa-redis-1,2.04,6.086MiB on 15.26GiB,0.04,9.19MB on 5.91MB,0B on 774kB
13:35:41,qa-mysql-user-1,4.73,405.7MiB on 15.26GiB,2.60,3.55MB on 6.82MB,131kB on 309MB
13:35:41,qa-mysql-order-1,16.93,414.1MiB on 15.26GiB,2.65,20.1MB on 30.3MB,131kB on 406MB
13:35:41,qa-kafka-1,2.59,426.1MiB on 15.26GiB,2.73,2.37MB on 1.26MB,0B on 4.53MB
13:36:01,qa-k6-run-a4b9ffb295df,7.50,128MiB on 15.26GiB,0.82,15.8MB on 11MB,0B on 0B
13:36:01,qa-gateway-1,8.73,236.6MiB on 768MiB,30.81,26.3MB on 31.9MB,0B on 340kB
13:36:01,qa-userapi-1,204.02,493.9MiB on 1GiB,48.23,11.7MB on 8.59MB,0B on 229kB
13:36:01,qa-orderapi-1,36.50,372.9MiB on 1GiB,36.41,56.3MB on 47.5MB,0B on 229kB
13:36:01,qa-eureka-1,0.92,218.6MiB on 512MiB,42.70,63.9kB on 392kB,0B on 254kB
13:36:01,qa-redis-1,1.79,6.395MiB on 15.26GiB,0.04,10.9MB on 7.16MB,0B on 2.22MB
13:36:01,qa-mysql-user-1,4.17,405.8MiB on 15.26GiB,2.60,3.97MB on 7.68MB,131kB on 312MB
13:36:01,qa-mysql-order-1,14.25,416.1MiB on 15.26GiB,2.66,23.3MB on 35.7MB,131kB on 423MB
13:36:01,qa-kafka-1,76.94,506.4MiB on 15.26GiB,3.24,2.67MB on 1.38MB,0B on 5.04MB
13:36:21,qa-k6-run-a4b9ffb295df,8.67,127.8MiB on 15.26GiB,0.82,17.8MB on 12.2MB,0B on 0B
13:36:21,qa-gateway-1,9.63,236.9MiB on 768MiB,30.85,29.6MB on 35.9MB,0B on 352kB
13:36:21,qa-userapi-1,197.66,495.8MiB on 1GiB,48.42,13MB on 9.53MB,0B on 242kB
13:36:21,qa-orderapi-1,44.78,373.2MiB on 1GiB,36.44,64.6MB on 54.2MB,0B on 242kB
13:36:21,qa-eureka-1,0.84,218.7MiB on 512MiB,42.71,66.7kB on 420kB,0B on 266kB
13:36:21,qa-redis-1,1.84,6.742MiB on 15.26GiB,0.04,12.6MB on 8.43MB,0B on 2.22MB
13:36:21,qa-mysql-user-1,3.80,405.9MiB on 15.26GiB,2.60,4.39MB on 8.52MB,131kB on 314MB
13:36:21,qa-mysql-order-1,17.44,418.5MiB on 15.26GiB,2.68,26.5MB on 41.1MB,131kB on 450MB
13:36:21,qa-kafka-1,2.61,449.7MiB on 15.26GiB,2.88,2.96MB on 1.5MB,0B on 5.37MB
13:36:41,qa-k6-run-a4b9ffb295df,8.97,129.2MiB on 15.26GiB,0.83,20.3MB on 13.7MB,0B on 0B
13:36:41,qa-gateway-1,9.73,236.8MiB on 768MiB,30.83,33.5MB on 40.7MB,0B on 377kB
13:36:41,qa-userapi-1,212.64,497.2MiB on 1GiB,48.55,14.5MB on 10.6MB,0B on 266kB
13:36:41,qa-orderapi-1,39.42,374.4MiB on 1GiB,36.57,74.8MB on 62.3MB,0B on 266kB
13:36:41,qa-eureka-1,0.96,218.7MiB on 512MiB,42.72,72.5kB on 455kB,0B on 291kB
13:36:41,qa-redis-1,2.01,7.156MiB on 15.26GiB,0.05,14.7MB on 10.1MB,0B on 2.22MB
13:36:41,qa-mysql-user-1,4.10,405.9MiB on 15.26GiB,2.60,4.87MB on 9.51MB,131kB on 317MB
13:36:41,qa-mysql-order-1,17.78,419.6MiB on 15.26GiB,2.68,30.3MB on 47.8MB,131kB on 466MB
13:36:41,qa-kafka-1,2.69,449.9MiB on 15.26GiB,2.88,3.27MB on 1.63MB,0B on 5.75MB
13:37:09,qa-k6-run-a4b9ffb295df,8.01,131MiB on 15.26GiB,0.84,23MB on 15.3MB,0B on 0B
13:37:09,qa-gateway-1,10.09,237.1MiB on 768MiB,30.87,37.6MB on 45.6MB,0B on 389kB
13:37:09,qa-userapi-1,198.76,502.1MiB on 1GiB,49.03,16.1MB on 11.8MB,0B on 279kB
13:37:09,qa-orderapi-1,40.05,374.5MiB on 1GiB,36.57,85.7MB on 70.9MB,0B on 279kB
13:37:09,qa-eureka-1,1.89,219MiB on 512MiB,42.77,78.2kB on 490kB,0B on 303kB
13:37:09,qa-redis-1,4.53,7.621MiB on 15.26GiB,0.05,16.9MB on 11.8MB,0B on 4.34MB
13:37:09,qa-mysql-user-1,4.89,406MiB on 15.26GiB,2.60,5.37MB on 10.5MB,131kB on 320MB
13:37:09,qa-mysql-order-1,19.30,420.2MiB on 15.26GiB,2.69,34.4MB on 55MB,131kB on 481MB
13:37:09,qa-kafka-1,2.92,459.3MiB on 15.26GiB,2.94,3.62MB on 1.78MB,0B on 6.27MB
13:37:35,qa-k6-run-a4b9ffb295df,15.65,131.6MiB on 15.26GiB,0.84,26.1MB on 17.1MB,0B on 0B
13:37:35,qa-gateway-1,11.54,237.5MiB on 768MiB,30.92,42.5MB on 51.5MB,0B on 414kB
13:37:35,qa-userapi-1,196.31,502.3MiB on 1GiB,49.05,17.8MB on 13.1MB,0B on 303kB
13:37:35,qa-orderapi-1,42.89,375.3MiB on 1GiB,36.65,99.1MB on 81.5MB,0B on 303kB
13:37:35,qa-eureka-1,4.51,219.4MiB on 512MiB,42.85,84kB on 525kB,0B on 328kB
13:37:35,qa-redis-1,1.80,8.129MiB on 15.26GiB,0.05,19.8MB on 14MB,0B on 4.34MB
13:37:35,qa-mysql-user-1,4.95,406.3MiB on 15.26GiB,2.60,5.94MB on 11.7MB,131kB on 322MB
13:37:35,qa-mysql-order-1,19.73,420.8MiB on 15.26GiB,2.69,39.3MB on 63.8MB,131kB on 502MB
13:37:35,qa-kafka-1,2.44,457.7MiB on 15.26GiB,2.93,4.05MB on 1.95MB,0B on 6.83MB
